santd001,Santana,Danny,B,R,MIN,SS
schaj002,Schafer,Jordan,L,L,MIN,OF
swara001,Swarzak,Anthony,R,R,MIN,P
suzuk001,Suzuki,Kurt,R,R,MIN,C
thiec001,Thielbar,Caleb,R,L,MIN,P
thoma003,Thompson,Aaron,L,L,MIN,P
tonkm001,Tonkin,Michael,R,R,MIN,P
vargk001,Vargas,Kennys,B,R,MIN,1B
willj004,Willingham,Josh,R,R,MIN,OF
achta001,Achter,A.J.,R,R,MIN,P
arcio001,Arcia,Oswaldo,L,R,MIN,OF
bernd001,Bernier,Doug,R,R,MIN,3B
boyeb001,Boyer,Blaine,R,R,MIN,P
buxtb001,Buxton,Byron,R,R,MIN,OF
cottn001,Cotts,Neal,L,L,MIN,P
dozib001,Dozier,Brian,R,R,MIN,SS
duenb001,Duensing,Brian,L,L,MIN,P
dufft001,Duffey,Tyler,R,R,MIN,P
escoe001,Escobar,Eduardo,B,R,MIN,SS
fienc001,Fien,Casey,R,R,MIN,P
fryee001,Fryer,Eric,R,R,MIN,C
gibsk002,Gibson,Kyle,R,R,MIN,P
grahj002,Graham,J.R.,R,R,MIN,P
herrc001,Herrmann,Chris,L,R,MIN,C
hicka001,Hicks,Aaron,B,R,MIN,OF
hughp001,Hughes,Phil,R,R,MIN,P
huntt001,Hunter,Torii,R,R,MIN,OF
jepsk001,Jepsen,Kevin,R,R,MIN,P
keplm001,Kepler,Max,L,L,MIN,OF
mauej001,Mauer,Joe,L,R,MIN,1B
may-t001,May,Trevor,R,R,MIN,P
meyea001,Meyer,Alex,R,R,MIN,P
milot001,Milone,Tom,L,L,MIN,P
nolar001,Nolasco,Ricky,R,R,MIN,P
nunee002,Nunez,Eduardo,R,R,MIN,OF
orour001,O'Rourke,Ryan,R,L,MIN,P
pelfm001,Pelfrey,Mike,R,R,MIN,P
perkg001,Perkins,Glen,L,L,MIN,P
plout001,Plouffe,Trevor,R,R,MIN,SS
polaj001,Polanco,Jorge,B,R,MIN,SS
presr001,Pressly,Ryan,R,R,MIN,P
robis001,Robinson,Shane,R,R,MIN,OF
rosae001,Rosario,Eddie,L,R,MIN,OF
sanom001,Sano,Miguel,R,R,MIN,3B
santd001,Santana,Danny,B,R,MIN,SS
sante001,Santana,Ervin,R,R,MIN,P
schaj002,Schafer,Jordan,L,L,MIN,OF
staut001,Stauffer,Tim,R,R,MIN,P
suzuk001,Suzuki,Kurt,R,R,MIN,C
thiec001,Thielbar,Caleb,R,L,MIN,P
thoma003,Thompson,Aaron,L,L,MIN,P
tonkm001,Tonkin,Michael,R,R,MIN,P
vargk001,Vargas,Kennys,B,R,MIN,1B
aardd001,Aardsma,David,R,R,NYA,P
canor001,Cano,Robinson,L,R,NYA,2B
cervf001,Cervelli,Francisco,R,R,NYA,C
chamj002,Chamberlain,Joba,R,R,NYA,P
chave001,Chavez,Eric,L,R,NYA,3B
dickc001,Dickerson,Chris,L,L,NYA,OF
epplc001,Eppley,Cody,R,R,NYA,P
garcf002,Garcia,Freddy,R,R,NYA,P
gardb001,Gardner,Brett,L,L,NYA,OF
granc001,Granderson,Curtis,L,R,NYA,RF
hughp001,Hughes,Phil,R,R,NYA,P
ibanr001,Ibanez,Raul,L,R,NYA,OF
igarr001,Igarashi,Ryota,R,R,NYA,P
jeted001,Jeter,Derek,R,R,NYA,SS
jonea002,Jones,Andruw,R,R,NYA,OF
kuroh001,Kuroda,Hiroki,R,R,NYA,P
logab001,Logan,Boone,R,L,NYA,P
lowed001,Lowe,Derek,R,R,NYA,P
martr004,Martin,Russell,R,R,NYA,C
mcdod002,McDonald,Darnell,R,R,NYA,OF
mcgec001,McGehee,Casey,R,R,NYA,3B
mesam001,Mesa,Melky,R,R,NYA,P
mitcd001,Mitchell,D.J.,R,R,NYA,P
nix-j001,Nix,Jayson,R,R,NYA,2B
novai001,Nova,Ivan,R,R,NYA,P
nunee002,Nunez,Eduardo,R,R,NYA,SS
pears001,Pearce,Steve,R,R,NYA,1B
penar002,Pena,Ramiro,B,R,NYA,SS
petta001,Pettitte,Andy,L,L,NYA,P
pheld001,Phelps,David,R,R,NYA,P
qualc001,Qualls,Chad,R,R,NYA,P
rapac001,Rapada,Clay,R,L,NYA,P
rivem002,Rivera,Mariano,R,R,NYA,P
robed002,Robertson,David,R,R,NYA,P
rodra001,Rodriguez,Alex,R,R,NYA,3B
sabac001,Sabathia,C.C.,L,L,NYA,P
sorir001,Soriano,Rafael,R,R,NYA,P
stewc001,Stewart,Chris,R,R,NYA,C
suzui001,Suzuki,Ichiro,L,R,NYA,OF
swisn001,Swisher,Nick,B,L,NYA,OF
teixm001,Teixeira,Mark,B,R,NYA,1B
thomj006,Thomas,Justin,L,L,NYA,P
wadec001,Wade,Cory,R,R,NYA,P
warra001,Warren,Adam,R,R,NYA,P
wised001,Wise,Dewayne,L,L,NYA,OF
adamd001,Adams,David,R,R,NYA,2B
almoz001,Almonte,Zoilo,B,R,NYA,OF
betad001,Betances,Dellin,R,R,NYA,P
boesb001,Boesch,Brennan,L,L,NYA,OF
bootc001,Bootcheck,Chris,R,R,NYA,P
brigr001,Brignac,Reid,L,R,NYA,SS
cabrc001,Cabral,Cesar,L,L,NYA,P
canor001,Cano,Robinson,L,R,NYA,2B
cervf001,Cervelli,Francisco,R,R,NYA,C
chamj002,Chamberlain,Joba,R,R,NYA,P
claip001,Claiborne,Preston,R,R,NYA,P
cruzl001,Cruz,Luis,R,R,NYA,2B
dalem002,Daley,Matt,R,R,NYA,P
epplc001,Eppley,Cody,R,R,NYA,P
franb001,Francisco,Ben,R,R,NYA,OF
gardb001,Gardner,Brett,L,L,NYA,OF
gonza005,Gonzalez,Alberto,R,R,NYA,SS
granc001,Granderson,Curtis,L,R,NYA,RF
hafnt001,Hafner,Travis,L,R,NYA,1B
huffd001,Huff,David,B,L,NYA,P
hughp001,Hughes,Phil,R,R,NYA,P
ishit001,Ishikawa,Travis,L,L,NYA,1B
jeted001,Jeter,Derek,R,R,NYA,SS
josec001,Joseph,Corban,L,R,NYA,2B
kells001,Kelley,Shawn,R,R,NYA,P
kuroh001,Kuroda,Hiroki,R,R,NYA,P
lillb001,Lillibridge,Brent,R,R,NYA,SS
logab001,Logan,Boone,R,L,NYA,P
marsb001,Marshall,Brett,R,R,NYA,P
mesam001,Mesa,Melky,R,R,NYA,P
millj005,Miller,Jim,R,R,NYA,P
murpj001,Murphy,JR,R,R,NYA,C
nealt001,Neal,Thomas,R,R,NYA,OF
nelsc001,Nelson,Chris,R,R,NYA,SS
nix-j001,Nix,Jayson,R,R,NYA,2B
novai001,Nova,Ivan,R,R,NYA,P
nunee002,Nunez,Eduardo,R,R,NYA,SS
nunov001,Nuno,Vidal,L,L,NYA,P
overl001,Overbay,Lyle,L,L,NYA,1B
petta001,Pettitte,Andy,L,L,NYA,P
pheld001,Phelps,David,R,R,NYA,P
reynm001,Reynolds,Mark,R,R,NYA,3B
rivem002,Rivera,Mariano,R,R,NYA,P
robed002,Robertson,David,R,R,NYA,P
rodra001,Rodriguez,Alex,R,R,NYA,3B
romia002,Romine,Austin,R,R,NYA,C
ryanb002,Ryan,Brendan,R,R,NYA,SS
sabac001,Sabathia,C.C.,L,L,NYA,P
soria001,Soriano,Alfonso,R,R,NYA,OF
stewc001,Stewart,Chris,R,R,NYA,C
suzui001,Suzuki,Ichiro,L,R,NYA,OF
teixm001,Teixeira,Mark,B,R,NYA,1B
warra001,Warren,Adam,R,R,NYA,P
wellv001,Wells,Vernon,R,R,NYA,OF
youkk001,Youkilis,Kevin,R,R,NYA,3B
zagum001,Zagurski,Mike,L,L,NYA,P
aceva001,Aceves,Alfredo,R,R,NYA,P
almoz001,Almonte,Zoilo,B,R,NYA,OF
annad001,Anna,Dean,L,R,NYA,2B
beltc001,Beltran,Carlos,B,R,NYA,CF
betad001,Betances,Dellin,R,R,NYA,P
billb002,Billings,Bruce,R,R,NYA,P
cabrc001,Cabral,Cesar,L,L,NYA,P
capuc001,Capuano,Chris,L,L,NYA,P
cervf001,Cervelli,Francisco,R,R,NYA,C
claip001,Claiborne,Preston,R,R,NYA,P
dalem002,Daley,Matt,R,R,NYA,P
drews001,Drew,Stephen,L,R,NYA,SS
ellsj001,Ellsbury,Jacoby,L,L,NYA,OF
franj003,Francis,Jeff,L,L,NYA,P
gardb001,Gardner,Brett,L,L,NYA,OF
grees005,Greene,Shane,R,R,NYA,P
headc001,Headley,Chase,B,R,NYA,3B
hillr001,Hill,Rich,L,L,NYA,P
huffd001,Huff,David,B,L,NYA,P
jeted001,Jeter,Derek,R,R,NYA,SS
johnk003,Johnson,Kelly,L,R,NYA,OF
kells001,Kelley,Shawn,R,R,NYA,P
kuroh001,Kuroda,Hiroki,R,R,NYA,P
leblw001,LeBlanc,Wade,L,L,NYA,P
leroc001,Leroux,Chris,L,R,NYA,P
mccab002,McCann,Brian,L,R,NYA,C
mccab001,McCarthy,Brandon,R,R,NYA,P
millj005,Miller,Jim,R,R,NYA,P
mitcb001,Mitchell,Bryan,L,R,NYA,P
murpj001,Murphy,J.R.,R,R,NYA,C
novai001,Nova,Ivan,R,R,NYA,P
nunov001,Nuno,Vidal,L,L,NYA,P
outmj001,Outman,Josh,L,L,NYA,P
peree003,Perez,Eury,R,R,NYA,OF
pheld001,Phelps,David,R,R,NYA,P
pinem001,Pineda,Michael,R,R,NYA,P
pirej001,Pirela,Jose,R,R,NYA,2B
pradm001,Prado,Martin,R,R,NYA,OF
ramij004,Ramirez,Jose,R,R,NYA,P
richa001,Richardson,Antoan,B,R,NYA,OF
robeb003,Roberts,Brian,B,R,NYA,2B
robed002,Robertson,David,R,R,NYA,P
roe-c001,Roe,Chaz,R,R,NYA,P
rogee002,Rogers,Esmil,R,R,NYA,P
romia002,Romine,Austin,R,R,NYA,C
ryanb002,Ryan,Brendan,R,R,NYA,SS
sabac001,Sabathia,CC,L,L,NYA,P
sizes001,Sizemore,Scott,R,R,NYA,2B
solay001,Solarte,Yangervis,B,R,NYA,2B
suzui001,Suzuki,Ichiro,L,R,NYA,OF
soria001,Soriano,Alfonso,R,R,NYA,OF
tanam001,Tanaka,Masahiro,R,R,NYA,P
teixm001,Teixeira,Mark,B,R,NYA,1B
thorm001,Thornton,Matt,L,L,NYA,P
warra001,Warren,Adam,R,R,NYA,P
wheez002,Wheeler,Zelous,R,R,NYA,3B
whitc001,Whitley,Chase,R,R,NYA,P
younc004,Young,Chris,R,R,NYA,OF
ackld001,Ackley,Dustin,L,R,NYA,OF
baila001,Bailey,Andrew,R,R,NYA,P
beltc001,Beltran,Carlos,B,R,NYA,CF
betad001,Betances,Dellin,R,R,NYA,P
birdg001,Bird,Greg,L,R,NYA,1B
burad001,Burawa,Danny,R,R,NYA,P
capuc001,Capuano,Chris,L,L,NYA,P
carpd001,Carpenter,David,R,R,NYA,P
cothc001,Cotham,Caleb,R,R,NYA,P
davik002,Davies,Kyle,R,R,NYA,P
depaj004,De Paula,Jose,R,L,NYA,P
drews001,Drew,Stephen,L,R,NYA,SS
ellsj001,Ellsbury,Jacoby,L,L,NYA,OF
eovan001,Eovaldi,Nathan,R,R,NYA,P
figuc001,Figueroa,Cole,L,R,NYA,2B
florr003,Flores,Ramon,L,L,NYA,OF
gardb001,Gardner,Brett,L,L,NYA,OF
goodn001,Goody,Nick,R,R,NYA,P
gregd001,Gregorius,Didi,L,R,NYA,SS
headc001,Headley,Chase,B,R,NYA,3B
heats001,Heathcott,Slade,L,L,NYA,OF
joneg002,Jones,Garrett,L,L,NYA,1B
lindj005,Lindgren,Jacob,L,L,NYA,P
martc007,Martin,Chris,R,R,NYA,P
mccab002,McCann,Brian,L,R,NYA,C
milla002,Miller,Andrew,L,L,NYA,P
mitcb001,Mitchell,Bryan,L,R,NYA,P
mored001,Moreno,Diego,R,R,NYA,P
murpj001,Murphy,John Ryan,R,R,NYA,C
noelr001,Noel,Rico,R,R,NYA,OF
novai001,Nova,Ivan,R,R,NYA,P
pazoj001,Pazos,James,R,L,NYA,P
petig001,Petit,Gregorio,R,R,NYA,SS
pindb001,Pinder,Branden,R,R,NYA,P
pinem001,Pineda,Michael,R,R,NYA,P
pirej001,Pirela,Jose,R,R,NYA,2B
ramij004,Ramirez,Jose,R,R,NYA,P
refsr001,Refsnyder,Rob,R,R,NYA,2B
rodra001,Rodriguez,Alex,R,R,NYA,3B
rogee002,Rogers,Esmil,R,R,NYA,P
romia002,Romine,Austin,R,R,NYA,C
rumbn001,Rumbelow,Nick,R,R,NYA,P
ryanb002,Ryan,Brendan,R,R,NYA,SS
sabac001,Sabathia,CC,L,L,NYA,P
sancg002,Sanchez,Gary,R,R,NYA,C
sants001,Santos,Sergio,R,R,NYA,P
sevel001,Severino,Luis,R,R,NYA,P
shrec001,Shreve,Chasen,L,L,NYA,P
tanam001,Tanaka,Masahiro,R,R,NYA,P
teixm001,Teixeira,Mark,B,R,NYA,1B
tracm001,Tracy,Matt,L,L,NYA,P
warra001,Warren,Adam,R,R,NYA,P
whitc001,Whitley,Chase,R,R,NYA,P
willm007,Williams,Mason,L,R,NYA,OF
wilsj004,Wilson,Justin,L,L,NYA,P
younc004,Young,Chris,R,R,NYA,OF
acosm001,Acosta,Manny,R,R,NYN,P
batim001,Batista,Miguel,R,R,NYN,P
baxtm001,Baxter,Mike,L,R,NYN,1B
bay-j001,Bay,Jason,R,R,NYN,OF
beatp001,Beato,Pedro,R,R,NYN,P
byrdt001,Byrdak,Tim,L,L,NYN,P
carrd001,Carrasco,D.J.,R,R,NYN,P
carsr001,Carson,Robert,L,L,NYN,P
ceder002,Cedeno,Ronny,R,R,NYN,SS
davii001,Davis,Ike,L,L,NYN,1B
dickr001,Dickey,R.A.,R,R,NYN,P
dudal001,Duda,Lucas,L,R,NYN,OF
edgij001,Edgin,Josh,L,L,NYN,P
egbej001,Egbert,Jack,L,R,NYN,P
famij001,Familia,Jeurys,R,R,NYN,P
franf001,Francisco,Frank,R,R,NYN,P
gee-d001,Gee,Dillon,R,R,NYN,P
hairs001,Hairston,Scott,R,R,NYN,2B
hampj001,Hampson,Justin,L,L,NYN,P
harvm001,Harvey,Matt,R,R,NYN,P
hefnj001,Hefner,Jeremy,R,R,NYN,P
johnr009,Johnson,Rob,R,R,NYN,C
lewif001,Lewis,Fred,L,R,NYN,OF
lutzz001,Lutz,Zach,R,R,NYN,3B
mchuc001,McHugh,Collin,R,R,NYN,P
mejij001,Mejia,Jenrry,R,R,NYN,P
murpd006,Murphy,Daniel,L,R,NYN,3B
nickm001,Nickeas,Mike,R,R,NYN,C
niesj001,Niese,Jonathon,L,L,NYN,P
nieuk001,Nieuwenhuis,Kirk,L,R,NYN,OF
olsog003,Olson,Garrett,R,L,NYN,P
parnb001,Parnell,Bobby,R,R,NYN,P
pelfm001,Pelfrey,Mike,R,R,NYN,P
quino001,Quintanilla,Omar,L,R,NYN,SS
ramie005,Ramirez,Elvin,R,R,NYN,P
ramir003,Ramirez,Ramon S.,R,R,NYN,P
raucj001,Rauch,Jon,R,R,NYN,P
rottv001,Rottino,Vinny,R,R,NYN,C
santj003,Santana,Johan,L,L,NYN,P
satij001,Satin,Josh,R,R,NYN,OF
schwc001,Schwinden,Chris,R,R,NYN,P
shopk001,Shoppach,Kelly,R,R,NYN,C
tejar001,Tejada,Ruben,R,R,NYN,SS
tholj001,Thole,Josh,L,R,NYN,C
torra001,Torres,Andres,B,R,NYN,OF
turnj001,Turner,Justin,R,R,NYN,2B
valdj002,Valdespin,Jordany,L,R,NYN,2B
wrigd002,Wright,David,R,R,NYN,3B
younc003,Young,Chris,R,R,NYN,P
aardd001,Aardsma,David,R,R,NYN,P
ankir001,Ankiel,Rick,L,L,NYN,OF
atchs001,Atchison,Scott,R,R,NYN,P
baxtm001,Baxter,Mike,L,R,NYN,OF
blacv001,Black,Vic,R,R,NYN,P
browa003,Brown,Andrew,R,R,NYN,OF
buckj001,Buck,John,R,R,NYN,C
burkg001,Burke,Greg,R,R,NYN,P
byrdm001,Byrd,Marlon,R,R,NYN,OF
byrdt001,Byrdak,Tim,L,L,NYN,P
carsr001,Carson,Robert,L,L,NYN,P
centj001,Centeno,Juan,L,R,NYN,C
cowgc001,Cowgill,Collin,R,L,NYN,OF
darnt001,d'Arnaud,Travis,R,R,NYN,C
davii001,Davis,Ike,L,L,NYN,1B
dendm001,den Dekker,Matt,L,L,NYN,OF
dudal001,Duda,Lucas,L,R,NYN,OF
edgij001,Edgin,Josh,L,L,NYN,P
famij001,Familia,Jeurys,R,R,NYN,P
felip002,Feliciano,Pedro,L,L,NYN,P
florw001,Flores,Wilmer,R,R,NYN,3B
franf001,Francisco,Frank,R,R,NYN,P
gee-d001,Gee,Dillon,R,R,NYN,P
germg001,Germen,Gonzalez,R,R,NYN,P
haraa001,Harang,Aaron,R,R,NYN,P
harvm001,Harvey,Matt,R,R,NYN,P
hawkl001,Hawkins,LaTroy,R,R,NYN,P
henns001,Henn,Sean,R,L,NYN,P
hefnj001,Hefner,Jeremy,R,R,NYN,P
laffa001,Laffey,Aaron,L,L,NYN,P
lagaj001,Lagares,Juan,R,R,NYN,OF
lutzz001,Lutz,Zach,R,R,NYN,3B
lyonb003,Lyon,Brandon,R,R,NYN,P
marcs001,Marcum,Shaun,R,R,NYN,P
matsd001,Matsuzaka,Daisuke,R,R,NYN,P
mchuc001,McHugh,Collin,R,R,NYN,P
mejij001,Mejia,Jenrry,R,R,NYN,P
murpd006,Murphy,Daniel,L,R,NYN,3B
niesj001,Niese,Jon,L,L,NYN,P
nieuk001,Nieuwenhuis,Kirk,L,R,NYN,OF
parnb001,Parnell,Bobby,R,R,NYN,P
quino001,Quintanilla,Omar,L,R,NYN,SS
recka001,Recker,Anthony,R,R,NYN,C
rices001,Rice,Scott,L,L,NYN,P
satij001,Satin,Josh,R,R,NYN,OF
tejar001,Tejada,Ruben,R,R,NYN,SS
torrc001,Torres,Carlos,R,R,NYN,P
tovaw001,Tovar,Wilfredo,R,R,NYN,SS
turnj001,Turner,Justin,R,R,NYN,2B
valdj002,Valdespin,Jordany,L,R,NYN,2B
wheez001,Wheeler,Zack,L,R,NYN,P
wrigd002,Wright,David,R,R,NYN,3B
youne003,Young,Eric,B,R,NYN,OF
abreb001,Abreu,Bobby,L,R,NYN,OF
alvad001,Alvarez,Dario,L,L,NYN,P
blacv001,Black,Vic,R,R,NYN,P
browa003,Brown,Andrew,R,R,NYN,OF
campe001,Campbell,Eric,R,R,NYN,2B
carlb001,Carlyle,Buddy,L,R,NYN,P
centj001,Centeno,Juan,L,R,NYN,C
colob001,Colon,Bartolo,R,R,NYN,P
darnt001,d'Arnaud,Travis,R,R,NYN,C
davii001,Davis,Ike,L,L,NYN,1B
degrj001,deGrom,Jacob,L,R,NYN,P
dendm001,den Dekker,Matt,L,L,NYN,OF
dudal001,Duda,Lucas,L,R,NYN,OF
edgij001,Edgin,Josh,R,L,NYN,P
eveld001,Eveland,Dana,L,L,NYN,P
famij001,Familia,Jeurys,R,R,NYN,P
farnk001,Farnsworth,Kyle,R,R,NYN,P
florw001,Flores,Wilmer,R,R,NYN,3B
gee-d001,Gee,Dillon,R,R,NYN,P
germg001,Germen,Gonzalez,R,R,NYN,P
goede001,Goeddel,Erik,R,R,NYN,P
granc001,Granderson,Curtis,L,R,NYN,RF
herrd002,Herrera,Dilson,R,R,NYN,2B
lagaj001,Lagares,Juan,R,R,NYN,OF
lannj001,Lannan,John,L,L,NYN,P
matsd001,Matsuzaka,Daisuke,R,R,NYN,P
mejij001,Mejia,Jenrry,R,R,NYN,P
montr004,Montero,Rafael,R,R,NYN,P
murpd006,Murphy,Daniel,L,R,NYN,3B
niesj001,Niese,Jon,L,L,NYN,P
nieuk001,Nieuwenhuis,Kirk,L,R,NYN,OF
parnb001,Parnell,Bobby,R,R,NYN,P
quino001,Quintanilla,Omar,L,R,NYN,SS
recka001,Recker,Anthony,R,R,NYN,C
rices001,Rice,Scott,L,L,NYN,P
satij001,Satin,Josh,R,R,NYN,OF
teagt001,Teagarden,Taylor,R,R,NYN,C
tejar001,Tejada,Ruben,R,R,NYN,SS
torrc001,Torres,Carlos,R,R,NYN,P
tovaw001,Tovar,Wilfredo,R,R,NYN,SS
valvj001,Valverde,Jose,R,R,NYN,P
wheez001,Wheeler,Zack,L,R,NYN,P
wrigd002,Wright,David,R,R,NYN,3B
younc004,Young,Chris,R,R,NYN,OF
youne003,Young,Eric,B,R,NYN,OF
alvad001,Alvarez,Dario,L,L,NYN,P
blevj001,Blevins,Jerry,L,L,NYN,P
campe001,Campbell,Eric,R,R,NYN,2B
carlb001,Carlyle,Buddy,L,R,NYN,P
cecid001,Ceciliani,Darrell,L,L,NYN,OF
cespy001,Cespedes,Yoenis,R,R,NYN,OF
clipt001,Clippard,Tyler,R,R,NYN,P
colob001,Colon,Bartolo,R,R,NYN,P
confm001,Conforto,Michael,L,R,NYN,OF
cuddm001,Cuddyer,Michael,R,R,NYN,OF
darnt001,d'Arnaud,Travis,R,R,NYN,C
degrj001,deGrom,Jacob,L,R,NYN,P
dudal001,Duda,Lucas,L,R,NYN,OF
famij001,Familia,Jeurys,R,R,NYN,P
florw001,Flores,Wilmer,R,R,NYN,3B
gee-d001,Gee,Dillon,R,R,NYN,P
gilms001,Gilmartin,Sean,L,L,NYN,P
goede001,Goeddel,Erik,R,R,NYN,P
granc001,Granderson,Curtis,L,R,NYN,RF
harvm001,Harvey,Matt,R,R,NYN,P
herrd002,Herrera,Dilson,R,R,NYN,2B
johnk003,Johnson,Kelly,L,R,NYN,OF
lagaj001,Lagares,Juan,R,R,NYN,OF
leatj001,Leathersich,Jack,R,L,NYN,P
matzs001,Matz,Steven,R,L,NYN,P
maybj001,Mayberry,John,R,R,NYN,OF
mejij001,Mejia,Jenrry,R,R,NYN,P
monej001,Monell,Johnny,L,R,NYN,C
montr004,Montero,Rafael,R,R,NYN,P
morra001,Morris,Akeel,R,R,NYN,P
munod001,Muno,Danny,B,R,NYN,2B
murpd006,Murphy,Daniel,L,R,NYN,3B
niesj001,Niese,Jon,L,L,NYN,P
nieuk001,Nieuwenhuis,Kirk,L,R,NYN,OF
oflae001,O'Flaherty,Eric,L,L,NYN,P
parnb001,Parnell,Bobby,R,R,NYN,P
plawk001,Plawecki,Kevin,R,R,NYN,C
recka001,Recker,Anthony,R,R,NYN,C
reeda001,Reed,Addison,L,R,NYN,P
roblh001,Robles,Hansel,R,R,NYN,P
staut001,Stauffer,Tim,R,R,NYN,P
syndn001,Syndergaard,Noah,L,R,NYN,P
tejar001,Tejada,Ruben,R,R,NYN,SS
torra002,Torres,Alex,L,L,NYN,P
torrc001,Torres,Carlos,R,R,NYN,P
uribj002,Uribe,Juan,R,R,NYN,SS
verrl001,Verrett,Logan,R,R,NYN,P
wrigd002,Wright,David,R,R,NYN,3B
youne003,Young,Eric,B,R,NYN,OF
accaj001,Accardo,Jeremy,R,R,OAK,P
alleb001,Allen,Brandon,L,R,OAK,1B
andeb004,Anderson,Brett,L,L,OAK,P
balfg001,Balfour,Grant,R,R,OAK,P
bartd001,Barton,Daric,L,R,OAK,1B
blact001,Blackley,Travis,L,L,OAK,P
blevj001,Blevins,Jerry,L,L,OAK,P
caria001,Carignan,Andrew,R,R,OAK,P
cartc002,Carter,Chris,R,R,OAK,OF
cespy001,Cespedes,Yoenis,R,R,OAK,OF
chavj001,Chavez,Jesse,R,R,OAK,P
colob001,Colon,Bartolo,R,R,OAK,P
cookr001,Cook,Ryan,R,R,OAK,P
cowgc001,Cowgill,Collin,R,L,OAK,OF
crisc001,Crisp,Coco,B,R,OAK,OF
delof001,De Los Santos,Fautino,R,R,OAK,P
donaj001,Donaldson,Josh,R,R,OAK,C
dools001,Doolittle,Sean,L,L,OAK,P
drews001,Drew,Stephen,L,R,OAK,SS
figup001,Figueroa,Pedro,L,L,OAK,P
fuenb001,Fuentes,Brian,L,L,OAK,P
godfg001,Godfrey,Graham,R,R,OAK,P
gomej001,Gomes,Jonny,R,R,OAK,OF
grifa002,Griffin,A.J.,R,R,OAK,P
hickb002,Hicks,Brandon,R,R,OAK,SS
hughl001,Hughes,Luke,R,R,OAK,3B
ingeb001,Inge,Brandon,R,R,OAK,3B
kaaik001,Ka'aihue,Kila,L,R,OAK,1B
kottg001,Kottaras,George,L,R,OAK,C
mccab001,McCarthy,Brandon,R,R,OAK,P
millj005,Miller,Jim,R,R,OAK,P
milot001,Milone,Tom,L,L,OAK,P
mossb001,Moss,Brandon,L,R,OAK,OF
neshp001,Neshek,Pat,B,R,OAK,P
norbj001,Norberto,Jordan,L,L,OAK,P
norrd001,Norris,Derek,R,R,OAK,C
parkj001,Parker,Jarrod,R,R,OAK,P
pennc001,Pennington,Cliff,B,R,OAK,SS
recka001,Recker,Anthony,R,R,OAK,C
reddj001,Reddick,Josh,L,R,OAK,OF
rosaa001,Rosales,Adam,R,R,OAK,1B
rosst001,Ross,Tyson,R,R,OAK,P
scrie001,Scribner,Evan,R,R,OAK,P
smits002,Smith,Seth,L,L,OAK,OF
sogae001,Sogard,Eric,L,R,OAK,2B
strad003,Straily,Dan,R,R,OAK,P
suzuk001,Suzuki,Kurt,R,R,OAK,C
taylm001,Taylor,Michael,R,R,OAK,OF
thomr006,Thompson,Rich,R,R,OAK,P
weekj001,Weeks,Jemile,B,R,OAK,2B
andeb004,Anderson,Brett,L,L,OAK,P
balfg001,Balfour,Grant,R,R,OAK,P
bartd001,Barton,Daric,L,R,OAK,1B
blevj001,Blevins,Jerry,L,L,OAK,P
calla001,Callaspo,Alberto,B,R,OAK,2B
cespy001,Cespedes,Yoenis,R,R,OAK,OF
chavj001,Chavez,Jesse,R,R,OAK,P
choim001,Choice,Michael,R,R,OAK,OF
colob001,Colon,Bartolo,R,R,OAK,P
cookr001,Cook,Ryan,R,R,OAK,P
crisc001,Crisp,Coco,B,R,OAK,OF
grays001,Gray,Sonny,R,R,OAK,P
donaj001,Donaldson,Josh,R,R,OAK,C
dools001,Doolittle,Sean,L,L,OAK,P
figup001,Figueroa,Pedro,L,L,OAK,P
frein001,Freiman,Nate,R,R,OAK,1B
greeg002,Green,Grant,R,R,OAK,2B
grifa002,Griffin,A.J.,R,R,OAK,P
jasoj001,Jaso,John,L,R,OAK,C
lowrj001,Lowrie,Jed,B,R,OAK,SS
milot001,Milone,Tom,L,L,OAK,P
montl002,Montz,Luke,R,R,OAK,C
mossb001,Moss,Brandon,L,R,OAK,OF
neshp001,Neshek,Pat,B,R,OAK,P
norrd001,Norris,Derek,R,R,OAK,C
okajh001,Okajima,Hideki,L,L,OAK,P
oterd001,Otero,Dan,R,R,OAK,P
parkj001,Parker,Jarrod,R,R,OAK,P
parra001,Parrino,Andy,B,R,OAK,2B
petes002,Peterson,Shane,L,L,OAK,OF
reddj001,Reddick,Josh,L,R,OAK,OF
resoc001,Resop,Chris,R,R,OAK,P
rosaa001,Rosales,Adam,R,R,OAK,1B
scrie001,Scribner,Evan,R,R,OAK,P
sizes001,Sizemore,Scott,R,R,OAK,2B
smits002,Smith,Seth,L,L,OAK,OF
sogae001,Sogard,Eric,L,R,OAK,2B
strad003,Straily,Dan,R,R,OAK,P
suzuk001,Suzuki,Kurt,R,R,OAK,C
taylm001,Taylor,Michael,R,R,OAK,OF
vogts001,Vogt,Stephen,L,R,OAK,C
weekj001,Weeks,Jemile,B,R,OAK,2B
wellc001,Wells,Casper,R,R,OAK,OF
younc004,Young,Chris,R,R,OAK,OF
abadf001,Abad,Fernando,L,L,OAK,P
andeb005,Anderson,Bryan,L,R,OAK,C
bartd001,Barton,Daric,L,R,OAK,1B
blank002,Blanks,Kyle,R,R,OAK,OF
burnb002,Burns,Billy,B,R,OAK,OF
calla001,Callaspo,Alberto,B,R,OAK,2B
cespy001,Cespedes,Yoenis,R,R,OAK,OF
